OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 25   3     9.55196E-09      5.58170E-09     -1.32495E-09     -3.15632E-10
 25   4    -2.24860E-08     -2.49204E-08     -8.52824E-10     -6.70145E-10
 25   5    -1.14358E-08     -1.61915E-08      1.13505E-09      3.85825E-10
 25   6     7.10131E-09      2.39543E-08      9.69211E-10      1.03234E-09
 25   7     5.14863E-09      2.83176E-08     -8.01435E-10     -2.36642E-10
 25   8     2.90785E-09     -8.92197E-09     -1.06915E-09     -1.39837E-09
 25   9     8.16394E-09     -2.99822E-08      2.72252E-10     -3.04367E-10
 25  10     2.68385E-09     -1.12798E-08      9.02924E-10      1.51770E-09
 25  11    -1.34794E-08      1.39111E-08      2.24619E-10      1.32153E-09
 25  12    -1.77416E-08      1.67548E-08     -3.43828E-10     -6.85900E-10
 25  13    -2.31003E-09      4.90847E-09     -1.14160E-10     -1.97429E-09
 25  14     1.53769E-08     -3.12642E-09      1.39984E-10     -1.24798E-09
 25  15     1.82834E-08     -3.47622E-09     -1.93185E-10      4.35851E-10
 25  16     7.79723E-09     -2.54623E-09     -7.06458E-10      1.53159E-09
 25  17    -4.14382E-09     -3.83421E-09     -7.78926E-10      1.62395E-09
 25  18    -9.66791E-09     -5.60258E-09     -3.92647E-10      1.21643E-09
 25  19    -8.98339E-09     -5.71902E-09      3.93107E-11      8.11390E-10
 25  20    -5.80895E-09     -4.25642E-09      2.29535E-10      5.40153E-10
 25  21    -2.93020E-09     -2.43697E-09      2.00450E-10      3.46039E-10
 25  22    -1.19778E-09     -1.10743E-09      1.03228E-10      1.91728E-10
 25  23    -3.95942E-10     -4.02186E-10      3.43069E-11      8.41780E-11
 25  24    -1.00910E-10     -1.13166E-10      6.65855E-12      2.71109E-11
 25  25    -1.71190E-11     -2.17022E-11      4.00459E-13      5.53970E-12
