OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 23  16    -4.57308E-18      2.00799E-18      7.18339E-21     -2.47617E-21
 23  17    -3.99600E-21      9.14193E-21     -1.95163E-19     -3.04678E-19
 23  18    -7.50125E-18      7.17165E-18      1.89256E-21     -4.76823E-21
 23  19    -4.09041E-20     -8.89702E-21     -5.47550E-19     -2.92677E-19
 23  20    -3.34335E-19      5.91520E-18      1.50907E-22     -6.16802E-22
 23  21    -6.89454E-20      5.75069E-21     -4.89999E-19     -9.52716E-19
 23  22    -5.22565E-18      1.23066E-17     -1.43694E-21     -5.18328E-21
 23  23    -6.76465E-21     -8.46622E-21     -9.40442E-19     -2.62597E-19
 24   0    -1.72281E-21      0.00000E+00     -2.27497E-31      0.00000E+00
 24   1     3.74220E-16      3.72870E-16     -1.16775E-21      1.47636E-21
 24   2     5.85590E-20      8.86253E-21     -8.97674E-22     -4.54484E-22
 24   3    -1.98276E-19     -1.14051E-19      9.39107E-22     -7.32670E-22
 24   4    -3.01911E-20     -2.39535E-20      1.92655E-21     -1.36398E-21
 24   5    -5.15138E-19      2.47954E-20     -3.98044E-22     -1.12274E-21
 24   6     8.59921E-21      5.19650E-21     -1.92959E-21     -8.73836E-21
 24   7    -9.74516E-19      1.20312E-19      2.65159E-21      7.15074E-22
 24   8    -2.69547E-21     -4.45590E-20     -4.49210E-21     -2.23157E-20
 24   9    -2.24735E-18      4.19754E-19     -7.39363E-22      7.24221E-22
 24  10     3.45722E-20      1.56616E-20     -1.79738E-20     -5.48600E-20
 24  11    -3.57188E-18      1.05628E-18     -4.51179E-21     -1.00248E-21
 24  12     1.69001E-20     -4.88426E-20     -1.28827E-20     -6.33635E-20
 24  13    -3.24121E-18      2.37687E-18     -1.83987E-21     -1.79082E-21
 24  14    -2.82633E-20      9.32563E-22     -9.27204E-20     -1.52049E-19
 24  15    -3.86128E-18      3.23612E-18      3.67326E-21     -2.48058E-21
 24  16     6.13261E-20     -8.92737E-20     -6.41530E-20     -1.54952E-19
